job_name,job_salary,job_area,com_name,com_type,com_size,education,work_year,job_benefits,category_path,crawl_time,salary_min_k,salary_max_k,salary_avg_k,salary_months,annual_salary_avg_k,salary_type,city,district,business_area,company_type_clean,company_size_clean,industry,category,subcategory,position
C/C++/Java/Python//JS无经验可投递-双休五险一金年终奖,1.5-3万·14薪,深圳·龙岗·坂田,外企德科数字技术有限公司,合资,10000人以上,本科,经验不限,"Java, Python, C语言",技术-后端开发-Python,2026-05-20 17:09:00,15.0,30.0,22.5,14.0,315.0,monthly,深圳,龙岗,坂田,合资,10000人以上,未知,技术,后端开发,Python
C/C++/JAVA/Python/大数据/AI/开发/测试（一二线城市均有岗位需求）,1.5-3万·14薪,深圳·龙岗·坂田,外企德科数字技术有限公司,合资,10000人以上,本科,经验不限,"C++, Python, C#",技术-后端开发-Python,2026-05-20 17:09:01,15.0,30.0,22.5,14.0,315.0,monthly,深圳,龙岗,坂田,合资,10000人以上,未知,技术,后端开发,Python
python开发【Java可投】,1.5-3万·14薪,深圳·龙岗·坂田,外企德科数字技术有限公司,合资,10000人以上,本科,经验不限,"Java, Python, 蓝桥杯, 代码习惯好",技术-后端开发-Python,2026-05-20 17:09:01,15.0,30.0,22.5,14.0,315.0,monthly,深圳,龙岗,坂田,合资,10000人以上,未知,技术,后端开发,Python
C++/python/Java/C/C# （一年半以上经验，有力扣经验最佳）线上面试,1.5-3万·14薪,深圳·龙岗·坂田,外企德科数字技术有限公司,合资,10000人以上,本科,经验不限,"Java, C语言, Python, 模块开发与调试, 团队协作",技术-后端开发-Python,2026-05-20 17:09:01,15.0,30.0,22.5,14.0,315.0,monthly,深圳,龙岗,坂田,合资,10000人以上,未知,技术,后端开发,Python
C/C++/Java/JS/Python软开（接受应届）,1.5-3万,深圳·龙岗·坂田,外企德科数字技术有限公司,合资,10000人以上,本科,经验不限,"Java, Python",技术-后端开发-Python,2026-05-20 17:09:31,15.0,30.0,22.5,12.0,270.0,monthly,深圳,龙岗,坂田,合资,10000人以上,未知,技术,后端开发,Python
C/C++/JAVA/Python/大数据/AI/开发（一二线城市均有岗位需求）,1.5-3万·14薪,深圳·龙岗·坂田,外企德科数字技术有限公司,合资,10000人以上,本科,经验不限,"C++, Python, C#",技术-后端开发-Python,2026-05-20 17:09:32,15.0,30.0,22.5,14.0,315.0,monthly,深圳,龙岗,坂田,合资,10000人以上,未知,技术,后端开发,Python
JAVA/C++/C/Python 14薪双休 应届生可投,1.5-3万,深圳·福田·福田街道,外企德科数字技术有限公司,合资,10000人以上,本科,经验不限,"C++, Python, JavaScript, Spring, Hibernate, Struts",技术-后端开发-Python,2026-05-20 17:09:32,15.0,30.0,22.5,12.0,270.0,monthly,深圳,福田,福田街道,合资,10000人以上,未知,技术,后端开发,Python
python开发,1.5-3万·14薪,深圳·龙岗·坂田,外企德科数字技术有限公司,合资,10000人以上,本科,经验不限,,技术-后端开发-Python,2026-05-20 17:09:32,15.0,30.0,22.5,14.0,315.0,monthly,深圳,龙岗,坂田,合资,10000人以上,未知,技术,后端开发,Python
月薪15-35k/java/c++/python后端开发/算法/测试,1.5-3万·14薪,深圳·龙岗·坂田,外企德科数字技术有限公司,合资,10000人以上,本科,经验不限,"Java, C++, C",技术-后端开发-Python,2026-05-20 17:09:33,15.0,30.0,22.5,14.0,315.0,monthly,深圳,龙岗,坂田,合资,10000人以上,未知,技术,后端开发,Python
Python开发工程师 （智能体 / Agent方向）,1.8-2.5万,深圳·南山·蛇口,牧原股份,上市公司,10000人以上,本科,5-10年,,技术-后端开发-Python,2026-05-20 17:09:01,18.0,25.0,21.5,12.0,258.0,monthly,深圳,南山,蛇口,上市公司,10000人以上,未知,技术,后端开发,Python
JAVA/C/C++/Python/开发/测试(24/25届无经验即可),1.6-2.6万,深圳·龙岗·坂田,外企德科数字技术有限公司,合资,10000人以上,本科,经验不限,"C++, Python, Java",技术-后端开发-Python,2026-05-20 17:09:02,16.0,26.0,21.0,12.0,252.0,monthly,深圳,龙岗,坂田,合资,10000人以上,未知,技术,后端开发,Python
python开发工程师/python爬虫方向,1.4-2.5万,深圳·龙岗·坂田,深圳市猎芯科技有限公司,民营,300-499人,本科,3-5年,数据采集,技术-后端开发-Python,2026-05-20 17:09:02,14.0,25.0,19.5,12.0,234.0,monthly,深圳,龙岗,坂田,民营,300-499人,未知,技术,后端开发,Python
python运维开发工程师-深圳,1.5-1.8万,深圳·南山·西丽,深圳市法本信息技术股份有限公司,上市公司,1000-9999人,大专,3-5年,"系统运维, Python, Ansible",技术-后端开发-Python,2026-05-20 17:09:00,15.0,18.0,16.5,12.0,198.0,monthly,深圳,南山,西丽,上市公司,1000-9999人,未知,技术,后端开发,Python
python开发工程师,1.2-2万,深圳·南山·粤海,软通动力信息技术(集团)股份有限公司,上市公司,10000人以上,大专,3-5年,"AI, 信创",技术-后端开发-Python,2026-05-20 17:09:01,12.0,20.0,16.0,12.0,192.0,monthly,深圳,南山,粤海,上市公司,10000人以上,未知,技术,后端开发,Python
python开发工程师,1.3-1.7万,深圳·南山·粤海,软通动力信息技术(集团)股份有限公司,上市公司,10000人以上,大专,3-5年,"Django, RPA, 信创",技术-后端开发-Python,2026-05-20 17:09:01,13.0,17.0,15.0,12.0,180.0,monthly,深圳,南山,粤海,上市公司,10000人以上,未知,技术,后端开发,Python
react（会写Python）,1.4-1.5万,深圳·南山·粤海,深圳建广数字科技有限公司青岛分公司,民营,20人以下,大专,5-10年,"React, Python",技术-后端开发-Python,2026-05-20 17:09:01,14.0,15.0,14.5,12.0,174.0,monthly,深圳,南山,粤海,民营,20人以下,未知,技术,后端开发,Python
react前端开发工程师（python）,1.4-1.5万,深圳·南山·粤海,深圳建广数字科技有限公司青岛分公司,民营,20人以下,本科,5-10年,"React, Python, 架构设计",技术-后端开发-Python,2026-05-20 17:09:02,14.0,15.0,14.5,12.0,174.0,monthly,深圳,南山,粤海,民营,20人以下,未知,技术,后端开发,Python
算法工程师（大模型、机器学习/深度学习、Python）,1.2-1.6万,深圳·龙岗·坂田,软通动力信息技术(集团)股份有限公司,上市公司,10000人以上,本科,3-5年,"深度学习, 机器学习, 大模型算法, 运筹优化, 时间序列",技术-后端开发-Python,2026-05-20 17:09:00,12.0,16.0,14.0,12.0,168.0,monthly,深圳,龙岗,坂田,上市公司,10000人以上,未知,技术,后端开发,Python
python/c++开发工程师,9000-15000元·14薪,深圳·福田·华强北,深圳市凯瑞佳易科技有限公司,港澳台公司,100-299人,本科,3-5年,本科,技术-后端开发-Python,2026-05-20 17:09:01,9.0,15.0,12.0,14.0,168.0,monthly,深圳,福田,华强北,港澳台公司,100-299人,未知,技术,后端开发,Python
软件开发-Python,9000-14000元·14薪,深圳·福田·华强北,深圳市凯瑞佳易科技有限公司,港澳台公司,100-299人,本科,3-5年,本科,技术-后端开发-Python,2026-05-20 17:09:01,9.0,14.0,11.5,14.0,161.0,monthly,深圳,福田,华强北,港澳台公司,100-299人,未知,技术,后端开发,Python
python后端开发工程师助理,8000-13000元·13薪,深圳·南山·粤海,深圳市智元数创科技有限公司,20-99人,软件/IT服务,本科,1-3年,"Flask, MySQL, 后端服务开发, 系统集成与联调, 技术文档整理",技术-后端开发-Python,2026-05-20 17:09:02,8.0,13.0,10.5,13.0,136.5,monthly,深圳,南山,粤海,软件/IT服务,20-99人,未知,技术,后端开发,Python
python爬虫（实习）,150-200元/天,深圳·宝安·西乡,深圳市胖达摸鱼科技有限公司,民营,20人以下,大专,经验不限,"Python, SQL",技术-后端开发-Python,2026-05-20 17:09:02,3.26,4.35,3.81,12.0,45.67,daily,深圳,宝安,西乡,民营,20人以下,未知,技术,后端开发,Python
Python开发工程师（周末双休，长期稳定）,面议,深圳·龙岗·平湖,中软国际,上市公司,10000人以上,本科,3-5年,"Django, Flask, Shell, MySQL, Oracle",技术-后端开发-Python,2026-05-20 17:09:00,,,,,,negotiable,深圳,龙岗,平湖,上市公司,10000人以上,未知,技术,后端开发,Python
python开发&测试,面议,深圳·龙岗·平湖,中软国际,上市公司,10000人以上,大专,3-5年,,技术-后端开发-Python,2026-05-20 17:09:01,,,,,,negotiable,深圳,龙岗,平湖,上市公司,10000人以上,未知,技术,后端开发,Python
数据架构资深经理,2.5-4万·15薪,深圳·南山·粤海,中电数据产业集团有限公司,20-99人,云计算,硕士,10年以上,"数学/统计相关专业, 计算机相关专业",技术-数据-数据挖掘,2026-05-20 18:04:21,25.0,40.0,32.5,15.0,487.5,monthly,深圳,南山,粤海,云计算,20-99人,未知,技术,数据,数据挖掘
数据挖掘工程师,2-4万,深圳·南山·蛇口,牧原股份,上市公司,10000人以上,本科,1-3年,"深度学习, 分类算法, 集成算法, Python, SQL, MySQL",技术-数据-数据挖掘,2026-05-20 18:04:21,20.0,40.0,30.0,12.0,360.0,monthly,深圳,南山,蛇口,上市公司,10000人以上,未知,技术,数据,数据挖掘
数据运营资深经理,2-3.5万·15薪,深圳·南山·粤海,中电数据产业集团有限公司,20-99人,云计算,本科,5-10年,,技术-数据-数据挖掘,2026-05-20 18:04:21,20.0,35.0,27.5,15.0,412.5,monthly,深圳,南山,粤海,云计算,20-99人,未知,技术,数据,数据挖掘
主数据管理专员(零售行业，不加班，急招）,1.5-2.5万,深圳·福田·香蜜湖,大连思泰克科技有限公司,外商独资,100-299人,本科,经验不限,商品主数据,技术-数据-数据挖掘,2026-05-20 18:04:21,15.0,25.0,20.0,12.0,240.0,monthly,深圳,福田,香蜜湖,外商独资,100-299人,未知,技术,数据,数据挖掘
数据开发工程师,1.5-2.5万·14薪,深圳·南山·西丽,山东普罗世纪人力资源有限公司,民营,100-299人,大专,3-5年,"数据仓库, 数据库开发, 数据中台开发, Java, Shell",技术-数据-数据挖掘,2026-05-20 18:04:22,15.0,25.0,20.0,14.0,280.0,monthly,深圳,南山,西丽,民营,100-299人,未知,技术,数据,数据挖掘
外企高新双休不加班-数据治理（零售）,1.8-1.9万,深圳·福田·香蜜湖,大连思泰克科技有限公司,外商独资,100-299人,本科,3-5年,"数据治理, 供应商, 商品",技术-数据-数据挖掘,2026-05-20 18:04:22,18.0,19.0,18.5,12.0,222.0,monthly,深圳,福田,香蜜湖,外商独资,100-299人,未知,技术,数据,数据挖掘
数据挖掘工程师,1.5-1.7万,深圳·福田·福田街道,深圳市紫川软件有限公司,民营,500-999人,本科,3-5年,"机器学习, Python, Hive",技术-数据-数据挖掘,2026-05-20 18:04:21,15.0,17.0,16.0,12.0,192.0,monthly,深圳,福田,福田街道,民营,500-999人,未知,技术,数据,数据挖掘
数据资产管理中心架构师,1-2万,深圳·龙岗·龙城,深圳市龙岗区数据有限公司,国企,20-99人,本科,3-5年,,技术-数据-数据挖掘,2026-05-20 18:04:21,10.0,20.0,15.0,12.0,180.0,monthly,深圳,龙岗,龙城,国企,20-99人,未知,技术,数据,数据挖掘
python数据挖掘工程师,1.2-1.7万,深圳·龙岗·坂田,软通动力信息技术(集团)股份有限公司,上市公司,10000人以上,本科,1-3年,"机器学习, 深度学习, 分类算法, 回归算法, 聚类算法, 图像算法",技术-数据-数据挖掘,2026-05-20 18:04:21,12.0,17.0,14.5,12.0,174.0,monthly,深圳,龙岗,坂田,上市公司,10000人以上,未知,技术,数据,数据挖掘
3D GIS/航测数据/遥感技术工程师,1-1.5万,深圳·福田·沙头,深圳市宏图空间科技有限公司,民营,20-99人,本科,3-5年,"航测, PIX4D, CC, 三维建模, DP-MODELLOR, LIDAR",技术-数据-数据挖掘,2026-05-20 18:04:22,10.0,15.0,12.5,12.0,150.0,monthly,深圳,福田,沙头,民营,20-99人,未知,技术,数据,数据挖掘
数据分析师,7000-14000元,深圳·龙岗·宝龙,广东联兴建设有限公司,合资,1000-9999人,本科,1-3年,"数据治理, 数据分析, 需求分析",技术-数据-数据挖掘,2026-05-20 18:04:22,7.0,14.0,10.5,12.0,126.0,monthly,深圳,龙岗,宝龙,合资,1000-9999人,未知,技术,数据,数据挖掘
数据开发,8000-13000元,深圳·罗湖·莲花,海南倍素科技有限公司,20-99人,软件/IT服务,学历不限,经验不限,,技术-数据-数据挖掘,2026-05-20 18:04:22,8.0,13.0,10.5,12.0,126.0,monthly,深圳,罗湖,莲花,软件/IT服务,20-99人,未知,技术,数据,数据挖掘
数据分析师,8000-10000元,深圳·龙岗·坂田,湖南拓维云创科技有限责任公司,上市公司,1000-9999人,本科,1-3年,"数据建模, 数据挖掘, 报表开发, Sql, Python, R语言",技术-数据-数据挖掘,2026-05-20 18:04:22,8.0,10.0,9.0,12.0,108.0,monthly,深圳,龙岗,坂田,上市公司,1000-9999人,未知,技术,数据,数据挖掘
数据分析师,7000-10000元,深圳·罗湖·东晓,煦巍(深圳)计算机科技有限公司,股份制企业,20-99人,大专,3-5年,,技术-数据-数据挖掘,2026-05-20 18:04:22,7.0,10.0,8.5,12.0,102.0,monthly,深圳,罗湖,东晓,股份制企业,20-99人,未知,技术,数据,数据挖掘
数据助理 综合调度 双休,7000-9000元,深圳·南山·粤海,中南国际服务外包(深圳)有限公司,民营,300-499人,本科,经验不限,"行业数据分析, 金融数据分析",技术-数据-数据挖掘,2026-05-20 18:04:22,7.0,9.0,8.0,12.0,96.0,monthly,深圳,南山,粤海,民营,300-499人,未知,技术,数据,数据挖掘
市场数据分析专员,6000-8000元·13薪,深圳·龙岗·布吉,深圳市智亿数据科技有限公司,民营,20-99人,本科,1-3年,"Tableau, 多元统计分析, 销售数据分析, 财务数据分析",技术-数据-数据挖掘,2026-05-20 18:04:21,6.0,8.0,7.0,13.0,91.0,monthly,深圳,龙岗,布吉,民营,20-99人,未知,技术,数据,数据挖掘
数据挖掘岗(012136),面议,深圳·福田·福田街道,中信银行信用卡中心,国企,1000-9999人,本科,3-5年,,技术-数据-数据挖掘,2026-05-20 18:04:21,,,,,,negotiable,深圳,福田,福田街道,国企,1000-9999人,未知,技术,数据,数据挖掘
数据挖掘分析师（渠道获客方向）(012195),面议,深圳·福田·福田街道,中信银行信用卡中心,国企,1000-9999人,本科,3-5年,,技术-数据-数据挖掘,2026-05-20 18:04:21,,,,,,negotiable,深圳,福田,福田街道,国企,1000-9999人,未知,技术,数据,数据挖掘
数据挖掘分析师（线上经营方向）(012178),面议,深圳·福田·福田街道,中信银行信用卡中心,国企,1000-9999人,本科,3-5年,,技术-数据-数据挖掘,2026-05-20 18:04:21,,,,,,negotiable,深圳,福田,福田街道,国企,1000-9999人,未知,技术,数据,数据挖掘
etl数据开发工程师（双休 五险一金）,面议,深圳·龙岗·坂田,中软国际,上市公司,10000人以上,本科,3-5年,"Oracle, MySQL, 数据开发, Hadoop, Flink, Spark, SQL",技术-数据-数据挖掘,2026-05-20 18:04:32,,,,,,negotiable,深圳,龙岗,坂田,上市公司,10000人以上,未知,技术,数据,数据挖掘
资深测试工程师,2.5-4万·15薪,深圳·南山·粤海,深圳市奇聘咨询有限公司,民营,20-99人,本科,5-10年,嵌入式软件开发,技术-测试-测试工程师,2026-05-20 18:10:51,25.0,40.0,32.5,15.0,487.5,monthly,深圳,南山,粤海,民营,20-99人,未知,技术,测试,测试工程师
软件测试工程师,2-4万·15薪,深圳·南山·桃源,北京外企德科人力资源服务深圳有限公司,合资,1000-9999人,本科,3-5年,"C++, Python, 智能座舱测试, 车载软件测试, 域控制器测试",技术-测试-测试工程师,2026-05-20 18:10:51,20.0,40.0,30.0,15.0,450.0,monthly,深圳,南山,桃源,合资,1000-9999人,未知,技术,测试,测试工程师
FCT测试治具工程师,1.5-2.5万,深圳·宝安·西乡,深圳市振云精密测试设备有限公司,外商独资,500-999人,大专,3-5年,,技术-测试-测试工程师,2026-05-20 18:10:51,15.0,25.0,20.0,12.0,240.0,monthly,深圳,宝安,西乡,外商独资,500-999人,未知,技术,测试,测试工程师
测试工程师,1.5-2.5万,深圳·宝安·福海,深圳市英霏特科技有限公司,民营,100-299人,大专,3-5年,"硬件测试, 功能测试, 性能测试",技术-测试-测试工程师,2026-05-20 18:10:51,15.0,25.0,20.0,12.0,240.0,monthly,深圳,宝安,福海,民营,100-299人,未知,技术,测试,测试工程师
无线通讯测试工程师（FAE-SZ）,1.3-2.4万,深圳·宝安·石岩,创信测试技术(深圳)有限公司,民营,20-99人,本科,5-10年,"无线测试, 性能测试, WIFI, WLAN, 5G",技术-测试-测试工程师,2026-05-20 18:10:51,13.0,24.0,18.5,12.0,222.0,monthly,深圳,宝安,石岩,民营,20-99人,未知,技术,测试,测试工程师
测试工程师-LBS方向,1.5-1.9万,深圳·南山·粤海,上海微创软件股份有限公司,合资,10000人以上,本科,经验不限,"软件测试, LBS",技术-测试-测试工程师,2026-05-20 18:10:52,15.0,19.0,17.0,12.0,204.0,monthly,深圳,南山,粤海,合资,10000人以上,未知,技术,测试,测试工程师
光学测试工程师,1.3-1.8万,深圳·龙岗·南湾,深圳市兆驰股份有限公司,上市公司,10000人以上,本科,1-3年,测试,技术-测试-测试工程师,2026-05-20 18:10:52,13.0,18.0,15.5,12.0,186.0,monthly,深圳,龙岗,南湾,上市公司,10000人以上,未知,技术,测试,测试工程师
测试治具工程师,1-2万,深圳·宝安·西乡,深圳市振云精密测试设备有限公司,外商独资,500-999人,大专,3-5年,,技术-测试-测试工程师,2026-05-20 18:10:51,10.0,20.0,15.0,12.0,180.0,monthly,深圳,宝安,西乡,外商独资,500-999人,未知,技术,测试,测试工程师
硬件测试工程师（测试-深圳）,1-2万,深圳·南山·西丽,麦格米特,上市公司,1000-9999人,本科,3-5年,"电源测试, 车载测试, EMC测试, 整机测试, 功能测试",技术-测试-测试工程师,2026-05-20 18:10:52,10.0,20.0,15.0,12.0,180.0,monthly,深圳,南山,西丽,上市公司,1000-9999人,未知,技术,测试,测试工程师
AI Agent开发工程师（通信测试方向）,1-1.8万,深圳·宝安·石岩,创信测试技术(深圳)有限公司,民营,20-99人,大专,3-5年,"Python, AI, 大模型",技术-测试-测试工程师,2026-05-20 18:10:51,10.0,18.0,14.0,12.0,168.0,monthly,深圳,宝安,石岩,民营,20-99人,未知,技术,测试,测试工程师
