job_name,job_salary,job_area,com_name,com_type,com_size,education,work_year,job_benefits,category_path,crawl_time
java全栈工程师,1-1.6万·13薪,上海·宝山·杨行,沈阳东硕信息技术有限公司,民营,1000-9999人,本科,3-5年,"前端开发, 架构开发, 后端开发, Vue, JavaScript, Java",技术-前端开发-全栈工程师,2026-05-20 17:36:44
Python/Node.js开发工程师,1.5-1.6万,上海·浦东·金桥,深圳南区人瑞人力资源服务有限公司,上市公司,500-999人,本科,5-10年,Python,技术-前端开发-Node.js,2026-05-20 17:36:52
前端工程师,1.3-1.8万,上海·浦东·金桥,北京中凯达自动化工程有限公司,民营,500-999人,本科,5-10年,"Vue, React, jQuery, Node.js, UI, 半导体运维软件前端开发经验",技术-前端开发-Node.js,2026-05-20 17:36:52
高级web前端开发工程师,1.8-2.6万·14薪,上海·浦东·张江,山东普罗世纪人力资源有限公司,民营,100-299人,大专,5-10年,"大屏/可视化项目, Vue, React, TypeScript, HTML5, CSS",技术-前端开发-Node.js,2026-05-20 17:36:52
全栈工程师,1.1-2万,上海·宝山·杨行,江苏群引力文化传媒有限公司,股份制企业,20-99人,本科,3-5年,"全栈开发, HTML, Node.js, 架构开发, 前端开发",技术-前端开发-Node.js,2026-05-20 17:36:52
前端开发-全额六险一金-3-6个月年终奖-免费三餐,1.8-3.5万·15薪,上海·杨浦·新江湾城,外企德科数字技术有限公司,合资,10000人以上,本科,3-5年,"React, Vue, Node.js, 互联网",技术-前端开发-Node.js,2026-05-20 17:36:53
Web前端开发工程师,1-1.5万,上海·闵行·颛桥,上海通立信息科技有限公司,民营,20-99人,本科,3-5年,"Web前端, Javascript, AJAX, CSS, HTML, Node.js",技术-前端开发-Node.js,2026-05-20 17:36:53
前端开发工程师 中核集团,1.2-1.5万,上海·浦东·周家渡,软通动力信息技术(集团)股份有限公司,上市公司,10000人以上,本科,3-5年,"Vue, Node.js",技术-前端开发-Node.js,2026-05-20 17:36:53
前端后端开发工程师,1.3-2.3万·14薪,上海·浦东·金桥,外企德科数字技术有限公司,合资,10000人以上,本科,经验不限,"CSS, JavaScript, HTML5, Vue, React, Angular, Node.js",技术-前端开发-Node.js,2026-05-20 17:36:53
Web3D开发工程师（AI+实时渲染方向）,2-4万,上海·嘉定·马陆,吉林吉动文化艺术集团股份有限公司,民营,300-499人,本科,经验不限,"大屏/可视化项目, 游戏项目, JavaScript, WebGL, Node.js",技术-前端开发-Node.js,2026-05-20 17:36:53
前端开发工程师 外企 现场面试,1.5-1.7万,上海·浦东·航头,软通动力信息技术(集团)股份有限公司,上市公司,10000人以上,本科,3-5年,"大屏/可视化项目, Vue, Node.js",技术-前端开发-Node.js,2026-05-20 17:36:53
前端开发工程师,1.2-2.4万,上海·青浦·金泽,外企德科数字技术有限公司,合资,10000人以上,本科,经验不限,"HTML5, CSS, JavaScript, React, Vue, React Native",技术-前端开发-Node.js,2026-05-20 17:36:53
h5前端开发,1.2-1.6万,上海·徐汇·斜土路,清瑶智能科技(杭州)有限公司,民营,100-299人,学历不限,5-10年,"金融项目, 保险项目, JavaScript, TypeScript, Vue, React",技术-前端开发-Node.js,2026-05-20 17:36:53
前端开发工程师,1.3-2万,上海·浦东·陆家嘴,赢时胜,民营,1000-9999人,本科,3-5年,"金融项目, JavaScript, HTML5, CSS, Vue, React",技术-前端开发-Node.js,2026-05-20 17:36:54
前端开发-上海,1-1.6万,上海·虹口·北外滩,外企德科数字技术有限公司,合资,1000-9999人,本科,3-5年,"CSS, Vue, React, JavaScript, Angular, HTML5, Node.js",技术-前端开发-Node.js,2026-05-20 17:36:54
前端开发工程师,150-200元/天,上海·浦东·张江,上海世纪云端人工智能科技有限公司,民营,20-99人,大专,经验不限,"React, Node.js, VIBECODING",技术-前端开发-Node.js,2026-05-20 17:36:54
前端开发工程师,1-1.5万,上海·黄浦·南京东路,上海理想集团公司,国企,100-299人,本科,3-5年,"Vue, JavaScript, HTML5, Node.js, Bootstrap, IT软件",技术-前端开发-Node.js,2026-05-20 17:36:54
前端工程师,2-3万·15薪,上海·杨浦·新江湾城,外企德科数字技术有限公司,合资,10000人以上,本科,3-5年,"JavaScript, TypeScript, CSS, React, Node.js, Echarts",技术-前端开发-Node.js,2026-05-20 17:36:54
软件开发工程师【校招实习转正】,8000-14000元,上海·普陀·长风新村,上海影动医疗科技有限公司,民营,20-99人,本科,经验不限,"JavaScript, 负载均衡技术, 容器技术, Socket技术, 网络协议",技术-前端开发-Node.js,2026-05-20 17:36:54
中级前端开发D1岗,1.1-1.3万,上海·浦东·三林,上海策贸科技有限公司,20-99人,软件/IT服务,本科,3-5年,"JavaScript, Vue, Node.js",技术-前端开发-Node.js,2026-05-20 17:36:54
中高级前端开发工程师,1.5-3万·15薪,上海·杨浦·新江湾城,外企德科数字技术有限公司,合资,10000人以上,本科,3-5年,"ERP项目, 电商项目, JavaScript, TypeScript, React, Vue",技术-前端开发-Node.js,2026-05-20 17:36:55
Python/Node.js开发工程师,1.5-1.6万,上海·浦东·金桥,深圳南区人瑞人力资源服务有限公司,上市公司,500-999人,本科,5-10年,Python,技术-前端开发-Node.js,2026-05-20 17:37:03
前端工程师,1.3-1.8万,上海·浦东·金桥,北京中凯达自动化工程有限公司,民营,500-999人,本科,5-10年,"Vue, React, jQuery, Node.js, UI, 半导体运维软件前端开发经验",技术-前端开发-Node.js,2026-05-20 17:37:03
高级web前端开发工程师,1.8-2.6万·14薪,上海·浦东·张江,山东普罗世纪人力资源有限公司,民营,100-299人,大专,5-10年,"大屏/可视化项目, Vue, React, TypeScript, HTML5, CSS",技术-前端开发-Node.js,2026-05-20 17:37:04
全栈工程师,1.1-2万,上海·宝山·杨行,江苏群引力文化传媒有限公司,股份制企业,20-99人,本科,3-5年,"全栈开发, HTML, Node.js, 架构开发, 前端开发",技术-前端开发-Node.js,2026-05-20 17:37:04
Web前端开发工程师,1-1.5万,上海·闵行·颛桥,上海通立信息科技有限公司,民营,20-99人,本科,3-5年,"Web前端, Javascript, AJAX, CSS, HTML, Node.js",技术-前端开发-Node.js,2026-05-20 17:37:04
前端开发工程师,1.2-2.4万,上海·青浦·金泽,外企德科数字技术有限公司,合资,10000人以上,本科,经验不限,"HTML5, CSS, JavaScript, React, Vue, React Native",技术-前端开发-Node.js,2026-05-20 17:37:04
前端开发工程师 中核集团,1.2-1.5万,上海·浦东·周家渡,软通动力信息技术(集团)股份有限公司,上市公司,10000人以上,本科,3-5年,"Vue, Node.js",技术-前端开发-Node.js,2026-05-20 17:37:04
Web3D开发工程师（AI+实时渲染方向）,2-4万,上海·嘉定·马陆,吉林吉动文化艺术集团股份有限公司,民营,300-499人,本科,经验不限,"大屏/可视化项目, 游戏项目, JavaScript, WebGL, Node.js",技术-前端开发-Node.js,2026-05-20 17:37:04
前端开发-全额六险一金-3-6个月年终奖-免费三餐,1.8-3.5万·15薪,上海·杨浦·新江湾城,外企德科数字技术有限公司,合资,10000人以上,本科,3-5年,"React, Vue, Node.js, 互联网",技术-前端开发-Node.js,2026-05-20 17:37:04
前端开发工程师 外企 现场面试,1.5-1.7万,上海·浦东·航头,软通动力信息技术(集团)股份有限公司,上市公司,10000人以上,本科,3-5年,"大屏/可视化项目, Vue, Node.js",技术-前端开发-Node.js,2026-05-20 17:37:04
h5前端开发,1.2-1.6万,上海·徐汇·斜土路,清瑶智能科技(杭州)有限公司,民营,100-299人,学历不限,5-10年,"金融项目, 保险项目, JavaScript, TypeScript, Vue, React",技术-前端开发-Node.js,2026-05-20 17:37:04
中高级前端开发工程师,1.5-3万·15薪,上海·杨浦·新江湾城,外企德科数字技术有限公司,合资,10000人以上,本科,3-5年,"ERP项目, 电商项目, JavaScript, TypeScript, React, Vue",技术-前端开发-Node.js,2026-05-20 17:37:05
前端开发工程师,1.3-2万,上海·浦东·陆家嘴,赢时胜,民营,1000-9999人,本科,3-5年,"金融项目, JavaScript, HTML5, CSS, Vue, React",技术-前端开发-Node.js,2026-05-20 17:37:05
前端开发工程师,150-200元/天,上海·浦东·张江,上海世纪云端人工智能科技有限公司,民营,20-99人,大专,经验不限,"React, Node.js, VIBECODING",技术-前端开发-Node.js,2026-05-20 17:37:05
前端开发-上海,1-1.6万,上海·虹口·北外滩,外企德科数字技术有限公司,合资,1000-9999人,本科,3-5年,"CSS, Vue, React, JavaScript, Angular, HTML5, Node.js",技术-前端开发-Node.js,2026-05-20 17:37:05
前端开发工程师,1-1.5万,上海·黄浦·南京东路,上海理想集团公司,国企,100-299人,本科,3-5年,"Vue, JavaScript, HTML5, Node.js, Bootstrap, IT软件",技术-前端开发-Node.js,2026-05-20 17:37:05
软件开发工程师【校招实习转正】,8000-14000元,上海·普陀·长风新村,上海影动医疗科技有限公司,民营,20-99人,本科,经验不限,"JavaScript, 负载均衡技术, 容器技术, Socket技术, 网络协议",技术-前端开发-Node.js,2026-05-20 17:37:05
前端工程师,2-3万·15薪,上海·杨浦·新江湾城,外企德科数字技术有限公司,合资,10000人以上,本科,3-5年,"JavaScript, TypeScript, CSS, React, Node.js, Echarts",技术-前端开发-Node.js,2026-05-20 17:37:05
中级前端开发D1岗,1.1-1.3万,上海·浦东·三林,上海策贸科技有限公司,20-99人,软件/IT服务,本科,3-5年,"JavaScript, Vue, Node.js",技术-前端开发-Node.js,2026-05-20 17:37:06
前端开发工程师（Vue）,9000-13000元,上海·徐汇·天平路,上海海盾安全技术培训中心,民营,20-99人,大专,3-5年,"Vue, HTML5, CSS, Node.js, Ant Design, 全栈",技术-前端开发-Node.js,2026-05-20 17:37:06
Python/Node.js开发工程师,1.5-1.6万,上海·浦东·金桥,深圳南区人瑞人力资源服务有限公司,上市公司,500-999人,本科,5-10年,Python,技术-前端开发-Node.js,2026-05-20 17:37:14
前端工程师,1.3-1.8万,上海·浦东·金桥,北京中凯达自动化工程有限公司,民营,500-999人,本科,5-10年,"Vue, React, jQuery, Node.js, UI, 半导体运维软件前端开发经验",技术-前端开发-Node.js,2026-05-20 17:37:14
高级web前端开发工程师,1.8-2.6万·14薪,上海·浦东·张江,山东普罗世纪人力资源有限公司,民营,100-299人,大专,5-10年,"大屏/可视化项目, Vue, React, TypeScript, HTML5, CSS",技术-前端开发-Node.js,2026-05-20 17:37:14
全栈工程师,1.1-2万,上海·宝山·杨行,江苏群引力文化传媒有限公司,股份制企业,20-99人,本科,3-5年,"全栈开发, HTML, Node.js, 架构开发, 前端开发",技术-前端开发-Node.js,2026-05-20 17:37:14
Web前端开发工程师,1-1.5万,上海·闵行·颛桥,上海通立信息科技有限公司,民营,20-99人,本科,3-5年,"Web前端, Javascript, AJAX, CSS, HTML, Node.js",技术-前端开发-Node.js,2026-05-20 17:37:14
前端开发工程师,1.2-2.4万,上海·青浦·金泽,外企德科数字技术有限公司,合资,10000人以上,本科,经验不限,"HTML5, CSS, JavaScript, React, Vue, React Native",技术-前端开发-Node.js,2026-05-20 17:37:14
前端开发工程师 中核集团,1.2-1.5万,上海·浦东·周家渡,软通动力信息技术(集团)股份有限公司,上市公司,10000人以上,本科,3-5年,"Vue, Node.js",技术-前端开发-Node.js,2026-05-20 17:37:14
Web3D开发工程师（AI+实时渲染方向）,2-4万,上海·嘉定·马陆,吉林吉动文化艺术集团股份有限公司,民营,300-499人,本科,经验不限,"大屏/可视化项目, 游戏项目, JavaScript, WebGL, Node.js",技术-前端开发-Node.js,2026-05-20 17:37:14
中高级前端开发工程师,1.5-3万·15薪,上海·杨浦·新江湾城,外企德科数字技术有限公司,合资,10000人以上,本科,3-5年,"ERP项目, 电商项目, JavaScript, TypeScript, React, Vue",技术-前端开发-Node.js,2026-05-20 17:37:15
前端开发工程师 外企 现场面试,1.5-1.7万,上海·浦东·航头,软通动力信息技术(集团)股份有限公司,上市公司,10000人以上,本科,3-5年,"大屏/可视化项目, Vue, Node.js",技术-前端开发-Node.js,2026-05-20 17:37:15
h5前端开发,1.2-1.6万,上海·徐汇·斜土路,清瑶智能科技(杭州)有限公司,民营,100-299人,学历不限,5-10年,"金融项目, 保险项目, JavaScript, TypeScript, Vue, React",技术-前端开发-Node.js,2026-05-20 17:37:15
前端开发-上海,1-1.6万,上海·虹口·北外滩,外企德科数字技术有限公司,合资,1000-9999人,本科,3-5年,"CSS, Vue, React, JavaScript, Angular, HTML5, Node.js",技术-前端开发-Node.js,2026-05-20 17:37:15
前端开发工程师,1.3-2万,上海·浦东·陆家嘴,赢时胜,民营,1000-9999人,本科,3-5年,"金融项目, JavaScript, HTML5, CSS, Vue, React",技术-前端开发-Node.js,2026-05-20 17:37:15
前端开发工程师,150-200元/天,上海·浦东·张江,上海世纪云端人工智能科技有限公司,民营,20-99人,大专,经验不限,"React, Node.js, VIBECODING",技术-前端开发-Node.js,2026-05-20 17:37:15
前端后端开发工程师,1.3-2.3万·14薪,上海·浦东·金桥,外企德科数字技术有限公司,合资,10000人以上,本科,经验不限,"CSS, JavaScript, HTML5, Vue, React, Angular, Node.js",技术-前端开发-Node.js,2026-05-20 17:37:15
前端开发工程师,1-1.5万,上海·黄浦·南京东路,上海理想集团公司,国企,100-299人,本科,3-5年,"Vue, JavaScript, HTML5, Node.js, Bootstrap, IT软件",技术-前端开发-Node.js,2026-05-20 17:37:16
软件开发工程师【校招实习转正】,8000-14000元,上海·普陀·长风新村,上海影动医疗科技有限公司,民营,20-99人,本科,经验不限,"JavaScript, 负载均衡技术, 容器技术, Socket技术, 网络协议",技术-前端开发-Node.js,2026-05-20 17:37:16
前端开发-全额六险一金-3-6个月年终奖-免费三餐,1.8-3.5万·15薪,上海·杨浦·新江湾城,外企德科数字技术有限公司,合资,10000人以上,本科,3-5年,"React, Vue, Node.js, 互联网",技术-前端开发-Node.js,2026-05-20 17:37:16
中级前端开发D1岗,1.1-1.3万,上海·浦东·三林,上海策贸科技有限公司,20-99人,软件/IT服务,本科,3-5年,"JavaScript, Vue, Node.js",技术-前端开发-Node.js,2026-05-20 17:37:16
前端开发工程师（Vue）,9000-13000元,上海·徐汇·天平路,上海海盾安全技术培训中心,民营,20-99人,大专,3-5年,"Vue, HTML5, CSS, Node.js, Ant Design, 全栈",技术-前端开发-Node.js,2026-05-20 17:37:16
Python/Node.js开发工程师,1.5-1.6万,上海·浦东·金桥,深圳南区人瑞人力资源服务有限公司,上市公司,500-999人,本科,5-10年,Python,技术-前端开发-Node.js,2026-05-20 17:37:24
前端工程师,1.3-1.8万,上海·浦东·金桥,北京中凯达自动化工程有限公司,民营,500-999人,本科,5-10年,"Vue, React, jQuery, Node.js, UI, 半导体运维软件前端开发经验",技术-前端开发-Node.js,2026-05-20 17:37:25
高级web前端开发工程师,1.8-2.6万·14薪,上海·浦东·张江,山东普罗世纪人力资源有限公司,民营,100-299人,大专,5-10年,"大屏/可视化项目, Vue, React, TypeScript, HTML5, CSS",技术-前端开发-Node.js,2026-05-20 17:37:25
全栈工程师,1.1-2万,上海·宝山·杨行,江苏群引力文化传媒有限公司,股份制企业,20-99人,本科,3-5年,"全栈开发, HTML, Node.js, 架构开发, 前端开发",技术-前端开发-Node.js,2026-05-20 17:37:25
前端开发-上海,1-1.6万,上海·虹口·北外滩,外企德科数字技术有限公司,合资,1000-9999人,本科,3-5年,"CSS, Vue, React, JavaScript, Angular, HTML5, Node.js",技术-前端开发-Node.js,2026-05-20 17:37:25
